		Cpilot1	Cpilot2	NMQ_1	NMQ_2	NMQ_3	NMQ_4	NMQ_5	NMQ_6	R01	R02	R03	R04	R05	R06	R07	R08 (1)	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18	R20	R21	R22	R23	R24	R25	R26	R28	R29	R30	R31	C001	C002	C003	C004	C005	C006	C007	C008	C009	C10	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	P22	c023	C024	C025	C026
Trial123	BRAIN_18_PATH_Sag schwannoma.png	1.2159883015361546	1.2575206351535546	1.2068761260066505	1.157483365411116	1.163747907675323	1.2507846414845694	1.1196603810618888	1.2641324326748213	1.1908163684878472	1.1418358014980894	1.3133327343586778	1.2309005106174684	1.2623049847724244	1.2116237189810386	1.212493816275116	1.1723232538316533	1.1548139212282815	1.270918777779037	1.2746961388614964	1.2867006379732866	1.285951083612293	1.1809369036362638	1.2193412129415406	1.278886004756847	1.2543650267085695	1.4710253616187055	1.216806931658555	1.2267522038550671	1.1407702289087707	1.2290599157779631	1.2271057891449024	1.3392392531064088	1.2107914002441287	1.2399351554837899	1.2031279669731376	1.568921601380008	1.1515463557788377	1.214656588280476	1.3608439833095989	1.1807465290761754	1.1522233698272886	1.28208235249269	1.2079782037112015	1.1466922405180433	1.1322944567787843	1.2161575238768023	1.2634848303062287	1.0812512580411158	1.2579747637101975	1.237473957513532	1.1150151537834998	1.2084440960493328	1.2069653765257264	1.2140226281155082	1.2459876562460375	1.1847469439734186	1.2340806148692447	1.2389202830951136	1.246706549419138	1.2353675626780922	1.2700907341500802	1.2178984606439556	1.2916998499827306
Trial129	BRAIN_20_PATH_Empty Sella.png	1.1961907949517339	1.3101549773399608	1.205887255260302	1.1853765515844337	1.1608861062994904	1.2485721130441139	1.2145118239408093	1.289082847559808	1.211808741013614	1.2248808811047718	1.237339685248977	1.2962216746017448	1.2268305717763233	1.199504411211996	1.2593371643367903	1.1669666552018856	1.4131819917373292	1.1761656033133563	1.2541760221048583	1.2185526823248707	1.2645808992363112	1.2883058992153615	1.1936557284418938	1.2610038752980564	1.3411862326469268	1.301950401688157	1.3141665190458376	1.2428188795555122	1.2680046009596515	1.1588193979492727	1.4422758370778197	1.2554230352978828	1.2835646594885748	1.3233647975362766	1.1962661879045207	1.254410723600484	1.179603204452507	1.168400193997729	1.2023146295451694	1.2140558524932639	1.182088917158759	1.349451617920025	1.250419825487992	1.359319139191043	1.1685154117290903	1.3703056331281016	1.1934434676654107	1.3398375831382157	1.2099246624206628	1.2420862932825265	1.1602256528074955	1.3163968923225546	1.2070965520113892	1.2966055852149128	1.237769766245657	1.2784951146935466	1.214013355022548	1.16605648791217	1.1854780669956033	1.3306084816502144	1.3376616334323215	1.2761926730464568	1.2480570298077176
Trial132	BRAIN_21_PATH_Cor met.png	1.2595838007595017	1.2356670615951832	1.2959049649932062	1.2495908908216062	1.322984775701738	1.307311940715553	1.2684436149140703	1.3847984696541775	1.2370843573549637	1.2004984626477635	1.2195591393416132	1.1945729505147984	1.2266360151112177	1.2595540916811359	1.1635502459319529	1.2589347203700683	1.5016925703000739	1.243910228015757	1.3017168082531514	1.3006556667363753	1.1270585200954057	1.306421134958829	1.2613475973046833	1.2639476060417345	1.289232558710501	1.3895705378070318	1.2882379094868166	1.2832672415820923	1.208114408579469	1.3516688049029977	1.2875408631879852	1.3322901609498299	1.3288801184380397	1.4062289990832748	1.354511444403198	1.2361910816529313	1.202511542936409	1.3010822505517188	1.289130887174033	1.4221568067951318	1.319102285022857	1.2908938607152174	1.3854051244689716	1.2491488770926293	1.2674802406989756	1.2877272293967303	1.3070699216744344	1.5881744926390862	1.18862543964772	1.2653638899641377	1.0889535518702957	1.186359166353415	1.1756114129834856	1.356608031603371	1.2839616126206268	1.2028772791814195	1.2250880763142955	1.318560110275787	1.2480434669750242	1.3046559459055176	1.5235858635413149	1.239950508425984	1.4420489763129174
Trial144	BRAIN_25_PATH_Transv sinus meningioma.png	1.229906589645534	1.2294064347205025	1.2443325961711906	1.1201012263442158	1.3456818597547298	1.22567633237242	1.287008314421501	1.4265423140400089	1.2082124414638682	1.1719984742911036	1.1669926793337198	1.221145910219619	1.2438572309171325	1.2678545851021674	1.23071410064136	1.246596076669124	1.3998929803321118	1.1892324566232342	1.3220877687071735	1.2346157672737164	1.1791648721968975	1.2666982347038802	1.3288552207768578	1.345400185653638	1.273680655387787	1.35324128590053	1.2577174381131542	1.2503167599275005	1.2647279481329672	1.0	1.256291994448439	1.3250775536086212	1.226392797960348	1.348065210574141	1.2325321540270695	1.3945539580579145	1.2163596041656344	1.2194641443601595	1.3433117248770745	1.2012882203616593	1.2484228958741814	1.209292702610202	1.344839851043442	1.2315623476435702	1.2253730918939936	1.2559836734997167	1.2900718022774866	1.4381650765245653	1.2473800209869559	1.2965246782388702	1.1388397508758168	1.364371617434295	1.1705924500688822	1.1914417155790902	1.259969353975212	1.5391430623141784	1.1980663541086751	1.297307811952795	1.2372406801774318	1.21252689863707	1.4682787314416064	1.4214748097067642	1.338830418666819
Trial150	BRAIN_27_PATH_Sagittal GBM.png	1.203751053501866	1.327336027228427	1.2544288207797119	1.3029844220958111	1.2303200133885925	1.3230646388505911	1.2718864740299765	1.5070339777074395	1.3066684257967716	1.2555020108915504	1.2784186310644752	1.2208244797786305	1.2191301176829177	1.230677026588939	1.3624864244283375	1.309580462567055	1.4078885931230998	1.2355011929707487	1.2782399674766625	1.235113983720806	1.3353899669714144	1.2227428245349499	1.3573773678448928	1.3112770322801477	1.3785716817093547	1.5114081490118223	1.1925523201144927	1.1652160449091158	1.1916600712368508	1.2665123039746478	1.3583883911616177	1.358170904405993	1.3359336341871177	1.3274382468772816	1.3270129942795243	1.32099121388745	1.249557039220081	1.3880886670382904	1.3594028900926216	1.3049824793800566	1.3285010025174215	1.257266149911514	1.204855456449989	1.2392275034737859	1.1881560930466668	1.2763921979717558	1.2510047460966371	1.3255843633673257	1.232176115111575	1.1838128963971186	1.2159079125378691	1.1875576895352182	1.2071067366254098	1.2264506583744645	1.3313820345096374	1.2093624338812574	1.2290931255482878	1.188909770707068	1.2458668529209698	1.3677578537353985	1.3886421789951584	1.246830607545159	1.2632725647753027
Trial153	BRAIN_28_PATH_Aneurysm.png	1.2286268252684713	1.2262768849922854	1.2483075550770324	1.1360416167497525	1.2346398384570296	1.4112169225067015	1.2062112296048713	1.3519127117658944	1.2711931221766695	1.389876729518529	1.243973942841854	1.2559133762165962	1.1988610489226978	1.287594484155486	1.4006696918088608	1.2635381239674652	1.4024379498620876	1.23047718326882	1.2132772759456427	1.1908606405043052	1.198486074580991	1.2238044062539717	1.265129525917682	1.290120556338952	1.3003265579185466	1.311180430108265	1.2019879509189892	1.1896471307840106	1.2148939813272186	1.3155015059824267	1.243376142822504	1.280388571403783	1.262910504604479	1.3023939183754702	1.4180358587164936	1.0730667821891526	1.2095753788292314	1.2265888592053202	1.2140952800949663	1.2618066832359534	1.1911695436781586	1.3431235254028009	1.2028720180119317	1.3015823868338867	1.2168756509113658	1.1938206582164006	1.1793036134564805	1.3778239401276415	1.252087590808078	1.226717452084861	1.0819632588256873	1.231813082381499	1.1969163547074684	1.2174240000534564	1.2541267887243464	1.2960583173372715	1.268509116677702	1.247388848032746	1.189664122787728	1.1915026035414442	1.0506078175452334	1.2460387232050825	1.0523809930185934
Trial156	BRAIN_29_PATH_Chiari.png	1.2724347502023772	1.3464846297188546	1.2917993843630382	1.2291180690631005	1.2148822710175722	1.2572333072747064	1.3623932065308084	1.3829218844567277	1.3659820822958548	1.256853467742693	1.2540722991605113	1.2434883511946038	1.2926570653174048	1.2399497780676842	1.2826240902192199	1.2993888602277408	1.4657685149831168	1.2781500987657317	1.4270901027158798	1.220606505287665	1.1665583372266581	1.1889106012433106	1.2798454079220776	1.226647376346533	1.2658731613747922	1.452328130523663	1.376078486978514	1.2792320050100983	1.2193989329384165	1.0456254244345187	1.360931762057733	1.2585721122806963	1.2656355852620027	1.4015279932422295	1.2555038205493092	1.1739705049421159	1.2113249021867902	1.2288502448129466	1.3030720709013823	1.2414770923583593	1.2233699820621446	1.1312120221434472	1.2714165883400226	1.214641130351741	1.1891679806401687	1.1854436564467463	1.2144899431995089	1.4177751649543209	1.2611684683068491	1.2238835838906295	1.2323249090814532	1.2981132839728153	1.329243560651829	1.1896070420419278	1.2576392536944672	1.1553740070527636	1.2249709730075202	1.2295486660347261	1.2005486144267337	1.2805560257298723	1.403545897207116	1.119112286872329	1.1266814285670277
Trial171	BRAIN_34_PATH_Colloid and pineal cysts.png	1.19480174492453	1.2250669107191612	1.2030493186298956	1.1980624321501314	1.3195169964749571	1.4901173189748504	1.3376193378787675	1.4059652970600485	1.2554344409688016	1.2036065926387607	1.2674299278812646	1.2090621379032946	1.2634349457853518	1.2073581909418702	1.3014473986918127	1.207791969050981	1.418065953644077	1.192008286165599	1.2413004375312662	1.2388092788864014	1.2017946710643184	1.2363899419850297	1.22558102825511	1.2715409554260548	1.256372340946783	1.2724975819138713	1.2086325822284982	1.2579286184929188	1.155138907704983	1.3599196740391974	1.2519026077074389	1.2186757592362436	1.2603474038702533	1.2735463570174101	1.5814332866154035	1.2816371281881502	1.2204081862671257	1.2687241460019063	1.2629313111236742	1.1970819317586918	1.1684064853495573	1.2843343159345828	1.3168987094156486	1.1672330551241077	1.1749692907115707	1.2522858659406275	1.2675097408598905	1.3905773058394995	1.1966798158010947	1.2400441023519468	1.1719082323232126	1.2484512965677912	1.1418127520541497	1.2305360829095324	1.2639087072726432	1.0842478678246488	1.264549611861613	1.2939610658882865	1.3966228388377087	1.292031429914176	1.0643152531862183	1.3403101360988758	1.6221686324799576
Trial174	BRAIN_35_PATH_SAH.png	1.1945457836284288	1.4191703605256887	1.2281488920605952	1.2435718961069502	1.2586003019667025	1.451755293709669	1.264083770557523	1.2509696416988898	1.277466239523557	1.234693899615959	1.172759615111687	1.1914699271020754	1.258340458080787	1.2672827276397258	1.2864651576948105	1.284407662629152	1.490540442695535	1.2487527514967562	1.3095417804483713	1.2835547382813053	1.2408042708625504	1.25669631576696	1.2684716987309324	1.2917757751260577	1.23329360095315	1.3320687648046563	1.2601040384411326	1.2667377124726587	1.2171357831572258	1.2868476993028772	1.3245336427631087	1.187449149378155	1.2463784077826603	1.2932762524992696	1.2723619289266548	1.328599425719538	1.2602164741335748	1.2482236799075141	1.3204467802015132	1.2172081635806582	1.190025316784257	1.2824146255339164	1.7365114823317882	1.06264191023414	1.1667488419961953	1.1107359674797985	1.2252277958517255	1.4565565024067517	1.2660711371179492	1.2118039314824998	1.225451007039029	1.248065525864614	1.231936279053776	1.2593052601823032	1.2340160810068896	1.1877678915169658	1.2177671158117334	1.2449779933415486	1.249541934629287	1.2878379398505022	1.0471132030672388	1.405334504242664	1.4655902193103596
Trial186	BRAIN_39_PATH_Thrombosis.png	1.21137796069166	1.1483020108299675	1.2085304530775416	1.1472124980200715	1.2006609466542553	1.538756527983428	1.0894756144828002	1.316722950523707	1.2381810357412253	1.1866341133678626	1.1859795017724732	1.1808817132006642	1.224348303716798	1.1751203603583424	1.2002996554862093	1.2389593098240592	1.3747620802765665	1.1810559591968819	1.2374084634237266	1.2804539477572907	1.1676623383969629	1.2883780628114754	1.22063546393208	1.2534722459135292	1.2526087546616176	1.3131056863595754	1.205562180654034	1.2006830267927842	1.1928226398877542	1.2224859068503675	1.2393679920582412	1.2054210148667341	1.1905316461394002	1.3064104823932738	1.2054860199468271	1.4006942930864803	1.2085397083880365	1.299078918951848	1.2537561596099929	1.2934414852116258	1.1753998061511015	1.257085514922081	1.2364644547936052	1.2941748131675184	1.2311610080035598	1.2197336162711003	1.265116401745463	1.3812722126376091	1.2509905143300448	1.487705201489867	1.1400774920733372	1.2782083035009022	1.2334749453942062	1.2339745980329777	1.2897326294682632	1.1847750555841017	1.3488296920139837	1.203234150872738	1.1305283991987458	1.2992165661807693	1.1384569792735502	1.366040043177835	1.34587634750395
Trial078	BRAIN_3_NORMAL_Normal 4 vessels.png	1.2715170874288864	1.2802432423088979	1.284446935279835	1.159144982542754	1.2150125180788454	1.3063945141213338	1.2942362077029121	1.3568768161345772	1.2325210298866527	1.24563841967234	1.2531448320278933	1.1789027436691224	1.2901294797082747	1.1902485055976662	1.2323855975507851	1.2202248223287226	1.4551044521918162	1.2288407002271229	1.2276203497629092	1.1850265821627155	1.2460113028441744	1.1630952619479458	1.226133723037105	1.3246883228772288	1.233520654083956	1.3090667260029032	1.1982210298281306	1.2025795095753515	1.171028282383667	1.2713305061229738	1.2331395323682048	1.2638414227659396	1.2374210362887528	1.307273574135339	1.2806516755726969	1.0989246146533953	1.2081315529716847	1.2388182106530248	1.2380904077821093	1.2049109879088595	1.246435084875294	1.1993785257419987	1.2046752089870294	1.1492484779678027	1.1282956361634378	1.3107267187270166	1.2062933134137424	1.74322622366956	1.2704029126216962	1.2862385430887158	1.170328906050252	1.2288666401652772	1.1864340906037314	1.2204164248766933	1.231773210094807	1.2213583739081832	1.2291169326078788	1.2940774243643989	1.1847006466299865	1.2169877820167934	1.1483787431337165	1.220656277911177	1.4003795464287938
Trial081	BRAIN_4_NORMAL_Normal Coronal T2.png	1.2249032219338778	1.2081974354655758	1.2138857109597754	1.213666054199655	1.1770873398399346	1.243226022961349	1.2323248955286636	1.4607357800610363	1.2114302111756532	1.2039913957901656	1.1990614248673377	1.1562713586562694	1.2912090880743996	1.1600954897795632	1.2376660577517438	1.2182656562549368	1.3675599112701387	1.2376013388683196	1.2718202572978818	1.1902911281690602	1.2478805927749317	1.199419314025491	1.268546138344725	1.31690623210589	1.2930229413421634	1.317343816360772	1.183307969819942	1.29780595595232	1.156028300043087	1.2405050317540895	1.2636425442664982	1.2187764256935478	1.2634265974741865	1.2731903774284472	1.239241875772347	1.1651616766814195	1.25207934914249	1.1890122894542838	1.2274763442217995	1.2649524985844853	1.157694086983389	1.281576941172047	1.2081862891353727	1.1907384570411443	1.2115907406825903	1.2172558145203498	1.1890415441173474	1.3673834465673165	1.2225368472528946	1.2236801467069938	1.1507805762371972	1.2758398588349957	1.1891022150341342	1.235812668821426	1.2184666925181231	1.2484954676303162	1.2580121830404594	1.2425042517763853	1.1172693202590318	1.207399096237253	1.3556680509234467	1.1907514018148722	1.3694575907447308
Trial096	BRAIN_9_NORMAL_Normal SSS.png	1.2192614264941013	1.30563715292945	1.1885574640215577	1.1922196047257583	1.2414349262413726	1.2987775759483953	1.340282565146872	1.448696706235137	1.304119548825466	1.1269422527018278	1.2444819637477122	1.2029361880189542	1.2973129958656364	1.4032561340466654	1.3078152055562313	1.2919565206788823	1.4132874751594098	1.2541749912390325	1.3164677212180116	1.233696570835389	1.1659204322504966	1.2420304471031287	1.3118300792457156	1.3021123002643273	1.2756661346805034	1.2825789061358421	1.1869024979940208	1.1719445519953702	1.1994669432160066	1.3599568564569093	1.3114802890827753	1.2966269143000133	1.205125831535775	1.2276775212281832	1.3058790429353706	1.3747812093314025	1.1874780815166557	1.217554095690707	1.264144744241332	1.2887571028551044	1.1697455910926333	1.1425291468607601	1.163391808843687	1.218123985336814	1.2029091729852501	1.2337497989928308	1.342861658212349	1.40682411102396	1.2336315878189428	1.3121679693880954	1.2948921895602175	1.2825188234175942	1.24622599611994	1.207277360543131	1.3027131540127288	1.1922798859219024	1.2286532502147973	1.4393049515341476	1.3246767944867672	1.5017771602875412	1.3239492301095046	1.3868109749983897	1.2508755298344825
