		Cpilot1	Cpilot2	NMQ_1	NMQ_2	NMQ_3	NMQ_4	NMQ_5	NMQ_6	R01	R02	R03	R04	R05	R06	R07	R08 (1)	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18	R20	R21	R22	R23	R24	R25	R26	R28	R29	R30	R31	C001	C002	C003	C004	C005	C006	C007	C008	C009	C10	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	P22	c023	C024	C025	C026
Trial123	BRAIN_18_PATH_Sag schwannoma.png	0.6340428855833949	0.4768392575897653	0.5563155906623568	0.44899542687399485	0.5470314393781724	0.6447628136640338	0.3395833282654471	0.6212274187636483	0.4039241788382475	0.6528219195837464	0.39927768531230706	0.44074911751787366	0.5083684172998791	0.3666284897553912	0.5452656488217075	0.6123247049301368	0.8162828761118572	0.5109379044525578	0.6201544677429113	0.5476478328590666	0.5919313699631741	0.734495811484873	0.5521600303083589	0.7156252842475522	0.607594390193365	0.7394679671952954	0.5130983810018055	0.5037343138177328	0.5391588345613937	0.0	0.548551813940881	0.731058728144382	0.6485186524365806	0.5590331690814453	0.0	0.8222179410866532	0.5609985372801652	0.4057189519246368	0.6178214187297877	0.5954359397381813	0.46595081371382313	0.37845587212240067	0.4389713368362227	0.45760430745981995	0.17625996083081324	0.4294637866135945	0.482542434186314	0.6832377415975468	0.5132261650381625	0.5487474821604063	0.0	0.4241884110241413	0.48377988202157607	0.3225602816036248	0.40089013647103433	0.4529638201971459	0.3990478116053747	0.5277204761792619	0.850068943689631	0.37542378342132	0.6239234010792629	0.582713355094057	0.0
Trial129	BRAIN_20_PATH_Empty Sella.png	0.4045583049162086	0.6344488208181636	0.5616234929748862	0.533493823577218	0.530866068134764	0.5447566606252225	0.7053683201014607	0.5822701662943094	0.498926568842244	0.6270449271824763	0.3645015435839276	0.5447798127304968	0.33517806752106727	0.49267517351725343	0.5863740664744864	0.5194159485751636	0.8484646923465611	0.4231418537431497	0.5832765841400299	0.4503883905680876	0.6683332720068532	0.531561166377066	0.4434193560232293	0.7199443257698699	0.8424594857297497	0.6842874249898501	0.46969786645304096	0.44246416630073576	0.519834463942153	0.0	0.6382657261167514	0.6434495324221537	0.5955208070095247	0.5642458499637337	0.0	0.0	0.5668910016900076	0.6392530959363129	0.5434080865699171	0.5638771805615007	0.5600768394643129	0.40382650084679633	0.39564577781469285	0.4588869221299195	0.49241149232331294	0.4060856583755687	0.6261931706687679	0.8672338786136978	0.45153981240789204	0.4962643550108773	0.3429735474566397	0.40605456455967415	0.6118459901680008	0.37760988778610427	0.5397277586974631	0.6581375632469634	0.6412734045011603	0.35169092161934756	0.8163647186697737	0.5573240451635256	0.42845237844197354	0.5694188230772693	0.0
Trial132	BRAIN_21_PATH_Cor met.png	0.5510561599180603	0.4808468951539386	0.49601857392866183	0.514033889486932	0.5241280132054921	0.5700800898903142	0.4735926217854605	0.7584850043135324	0.5192347295359161	0.6265898071938854	0.3940347981407927	0.6764376719309663	0.6048188656886132	0.5974183765074611	0.6756710376331789	0.6298279762436657	0.7915670967258519	0.5096530470118632	0.3740380803526583	0.3332221129775517	0.34152075406450894	0.5132720663460763	0.5121581449479442	0.6678158494157489	0.6935176406451483	0.8576307827324212	0.5899386249833495	0.6296994459316919	0.5408210309781653	0.0	0.6388808836279622	0.5990777278252535	0.5203896040860463	0.6487029358732869	0.6606436446005243	0.5191795555757202	0.6115034275829784	0.4834803310973955	0.6019601226977684	0.5283713386181358	0.7449396584477245	0.6371562747640434	0.8515402074511784	0.28682099733787036	0.4316312726516047	0.546977915171427	0.5693210105402625	0.818217343203885	0.4292825718656105	0.42757027804712255	0.0	0.48942631398642117	0.49426578712322133	0.4384868323383073	0.3193847687097587	0.43995144250473633	0.5706203611521472	0.4033249182821718	0.45956236938273026	0.48480944419862315	0.8959535900845957	0.5823532688771089	0.787655210223628
Trial144	BRAIN_25_PATH_Transv sinus meningioma.png	0.5320392207841956	0.5889608098505815	0.5932485259730493	0.5026461151065361	0.41595370181647917	0.5370995286060644	0.42415131949331175	0.7210550141380878	0.4246100889923881	0.4592759700657123	0.4571703278884599	0.5563946697255224	0.5443530744450154	0.9099664296697941	0.7349846121421209	0.5975421255196101	0.8165973521638147	0.4718549122368542	0.6205038650508119	0.40727438217634804	0.5074919633604342	0.5044026290480514	0.45963499803042174	0.5285061380291647	0.41595767713998083	0.6482968043993336	0.5639156258142876	0.42776488226316056	0.4847660395805136	0.0	0.5673817140567043	0.517699546013647	0.5462635967425677	0.609664880345181	0.5171124176341396	0.9010547420902804	0.43994717709659303	0.4173943953442397	0.6216049922393692	0.4644033643075039	0.6844624617304962	0.43849586190056905	0.48366645729933117	0.4578929342683261	0.38655390360682895	0.4880474358372606	0.596251706838054	0.6886795902785812	0.44421420193853745	0.5164240953658727	0.0	0.24753208967957796	0.4840121129558112	0.4012653490757056	0.45321357190285433	0.6615320355956342	0.45604768036120463	0.3810321646650199	0.45983672217425714	0.9197918632576815	0.6912617429040423	0.46327213030005593	0.5963371744954816
Trial150	BRAIN_27_PATH_Sagittal GBM.png	0.39108953464929613	0.5185074283366315	0.6357548784223073	0.5091268165767038	0.5060480034331698	0.699209356373435	0.5275341867993808	0.0	0.5915086891895955	0.6271071243690717	0.4337418849390437	0.7128737691253615	0.45659022863321747	0.5128195199720998	0.638761070970446	0.5896474671983715	0.7224395205255424	0.4167616409000376	0.6556615633984381	0.4808741423205132	0.4445601426785703	0.516573989575758	0.6388741466230826	0.691448786701086	0.7301190734887779	0.8642128368047163	0.41582503413410776	0.44162885446384376	0.5078855892954379	0.0	0.5519892790863475	0.6844903935940148	0.6435760440927986	0.7400963893097444	0.470180680121194	0.8833650273156998	0.47819269551382765	0.5325158082378431	0.6177397298575961	0.5185185796337957	0.5493658714611684	0.3210356185159162	0.42380509637012787	0.4864660094438592	0.45133697468620965	0.0	0.5146086377279742	0.7664526112451743	0.5922620572767723	0.594035278330572	0.0	0.622558795253913	0.44511257193212533	0.5222018140622487	0.4653651334205019	0.366848066317698	0.5652458506078205	0.4641762823707351	0.44867074108066396	0.5033355686249937	0.5680985466787868	0.48259543646221825	0.0
Trial153	BRAIN_28_PATH_Aneurysm.png	0.5061739061006011	0.6008748942942791	0.499765804953151	0.45337476844731095	0.5192529828335161	0.7560512676635771	0.5027196659721014	0.0	0.46593721935370436	0.6750444202372399	0.44746092955810307	0.5105611499313403	0.49120458885765583	0.570837424579139	0.6972407397437164	0.5755807091524281	0.7961940701497442	0.5532492836403171	0.5857872296528278	0.4395210377698454	0.3811057976857615	0.5677489841773036	0.4484475897278256	0.4772895424535206	0.6098588192779144	0.5389385867391295	0.47448827052987436	0.5557563732874483	0.5243824915433783	0.0	0.5650584937194999	0.6103735699018106	0.4789595209223171	0.6424942703751026	0.22070060401322672	0.0	0.5331445721240932	0.5945944820049359	0.6072221137726086	0.6876272091274656	0.2818506084891303	0.37191142147727446	0.33995309965583215	0.5035131347599212	0.38931978924468913	0.5195122169825801	0.5056894129373726	0.6478793914958704	0.49610080041828714	0.3858303171789502	0.0	0.42351116011514806	0.47660689593446975	0.41252683589403966	0.3051674246804746	0.5316301252022364	0.343430695158128	0.4568100908773926	0.3603523141093634	0.42434427777955	0.49557954967594176	0.6550141083419354	0.0
Trial156	BRAIN_29_PATH_Chiari.png	0.5361384824134321	0.5980312765434432	0.7154240925622178	0.6102035149597015	0.33755059213778976	0.9169816202503875	0.6030051090732624	0.0	0.46447125326630884	0.4970933049232633	0.3592795899895207	0.5946777207564982	0.5940614205858651	0.44440180674309737	0.5267371853614934	0.6327887764488195	0.8266668804485487	0.5358033475624737	0.5835616372258778	0.5036905229407158	0.19282831022236116	0.7311846303149917	0.45622024833145924	0.5744002177351106	0.7893963516155684	0.7703961173894521	0.5415702090700245	0.465905749688689	0.39945054726690266	0.0	0.5733160901795027	0.6051683340497441	0.7281415168765994	0.6297379445988202	0.3953275216746864	0.0	0.546365001316249	0.6023233959464188	0.5585733701148388	0.7681453731155637	0.6078705643737153	0.46467847979393345	0.3829989180136301	0.5057258660332794	0.3956730273270717	0.5224440373783736	0.5509320640547265	0.8041243814382061	0.5253738963163088	0.5622031398684276	0.4864268717583523	0.5020947862640498	0.6380790018675874	0.47896839697232724	0.4181501363890561	0.4613907922747945	0.5788959083462034	0.41981646004969575	0.44040501619792094	0.5014232334088122	0.5386287735103372	0.3204464185261588	0.0
Trial171	BRAIN_34_PATH_Colloid and pineal cysts.png	0.43305498736006054	0.5842302030307107	0.4807130552083531	0.4435787445684296	0.5082650809111855	0.7985603817137963	0.5813423410879829	0.0	0.6899955095331216	0.8914870800087885	0.552463276128618	0.7548913275241441	0.6402931152336647	0.464041298856272	0.6228889650475095	0.7415890646429132	0.7614613238064296	0.8119885449956042	0.5253913697100959	0.6127732050410083	0.4780425011855248	0.6741585893059416	0.6533497630245946	0.784037898654362	0.7341803863404125	0.8101222364996976	0.47113194124505176	0.6802102065469201	0.36114149684502567	0.6885176472920547	0.7033273942723177	0.680054696686041	0.9191234709959741	0.5664802329245906	0.699107464776913	0.0	0.4090479922362101	0.45025053227885825	0.7273558238974019	0.4815103136834738	0.6341434255429999	0.0	0.6431958733325029	0.6639708741567195	0.4201667926555777	0.4838254986915763	0.5429450746507266	0.5067559902754626	0.37068854059845896	0.5311348996322499	0.0	0.39419530563450905	0.4558233747288186	0.49272127163337187	0.43215226690180203	0.5413441940890104	0.40950193683156433	0.5532826760859849	0.8254824642386621	0.5419281768080487	0.3584119608675128	0.0	0.7956367226493792
Trial174	BRAIN_35_PATH_SAH.png	0.38059778571649266	0.568249490226265	0.5807792864862239	0.27573184694096353	0.6387262714432916	0.6266365793047389	0.4771431166760408	0.0	0.4506479888820892	0.6326811077250949	0.49735450609041487	0.6557569635305994	0.5824046971049212	0.4450959000897254	0.6236917119750716	0.6605892994646164	0.8399698487510328	0.35692856513162097	0.6008431574993832	0.5134920033745932	0.5723786464022271	0.7930662191592828	0.5198033917067927	0.6982268501207922	0.6094284718337478	0.745409441832251	0.5661710010918043	0.5435633569441343	0.0	0.0	0.6653879185967726	0.6251293631125888	0.5717458420197921	0.638871000726405	0.8364382902145461	0.0	0.46121248974574364	0.47429556730920885	0.5250508647049696	0.34811917816356464	0.6389895683234373	0.6354368783927266	0.8642765307956488	0.5308860457117224	0.256229548820889	0.40809953866013976	0.6583772211709824	0.4654571879526616	0.4189119436286802	0.5260455327861369	0.0	0.41859772313711435	0.40920386328840563	0.4727431058504615	0.40527088642434783	0.3955927510993431	0.4040859779080047	0.4902011880954371	0.31210846527725933	0.4549502068142414	0.5353415023368269	0.6670794637734861	0.7703911946663041
Trial186	BRAIN_39_PATH_Thrombosis.png	0.43870665262276004	0.559039942255908	0.527324450623357	0.43423480242732027	0.5000065249379851	0.8832702206436573	0.42444575155279285	0.0	0.46745017558585744	0.5703265745074584	0.40786654351577095	0.5435252084310926	0.5334954142618226	0.4202259309090832	0.49474029606621406	0.5082144844280256	0.8493461407800369	0.48213531729211706	0.5616023853771435	0.2415432933643586	0.41293401596849433	0.559943725297298	0.4179321578501146	0.6109710291795971	0.5740216593330667	0.6074185416899126	0.5119239079806173	0.5119045982248782	0.5687275092886653	0.0	0.6215999246413985	0.5401146449195101	0.46418446986833223	0.6607849044321692	0.49761812874375927	0.0	0.5169525741233953	0.48333520424119103	0.5963326957492607	0.39136682547906665	0.47788076870536667	0.3789406835082543	0.4156659576300333	0.668185513951646	0.455619910118273	0.45346473153942707	0.4902292236417989	0.5957966930613788	0.4282479218433946	0.6840670087758391	0.0	0.2679709572101843	0.6622065405369781	0.4757477267314362	0.48296451956658504	0.49920730037777494	0.42294251496742785	0.18703899295565585	0.671881824135556	0.5976113892618736	0.5676629852045644	0.8564217217358463	0.0
Trial078	BRAIN_3_NORMAL_Normal 4 vessels.png	0.4246485327802695	0.5901752163395809	0.7085775714953548	0.5272071404011076	0.41518124618786484	0.5023579019859461	0.4069339025754771	0.6177104016999161	0.431496587981602	0.576275516892912	0.29979938341454	0.5480539488466417	0.6954291156843688	0.49254098349577136	0.4385268864065549	0.5301680033392665	0.8795378029579223	0.4925071848700848	0.5527716691548297	0.5166397240818963	0.4347327457212354	0.4798173304185392	0.5186478757952641	0.5795210113467197	0.48797006137370436	0.5968486250871375	0.6089528816199203	0.5058934064152613	0.5283202234497199	0.302196488445287	0.5131827633663788	0.645465095134256	0.5549156320935383	0.5828398820172768	0.5276823115665857	0.0	0.4735749257492042	0.6185228124294051	0.6222628809391694	0.5314635751776102	0.23628826542833573	0.443543699413783	0.49667178179337906	0.47356878094054583	0.45668635150846104	0.3165969447073442	0.6098039883560504	0.8598080613900365	0.4867002464518284	0.47219666026140816	0.306737000742974	0.4188100977948943	0.5287782597617949	0.46203838209627085	0.4699819733044223	0.5755260519439107	0.49046675083758906	0.2567103887423323	0.4911999815648947	0.4803622152328682	0.6002187260980251	0.49605691818521264	0.0
Trial081	BRAIN_4_NORMAL_Normal Coronal T2.png	0.47497544007965986	0.6305656620669805	0.5950637447415406	0.4766254821107205	0.4547984111975504	0.5908787422089138	0.578859435438461	0.6412133200484867	0.4572743909716284	0.5643665312897881	0.41158224499370333	0.6003172090736176	0.5662727097412387	0.4601848342827263	0.46335908121202146	0.6073163584213981	0.8387955495908984	0.462979355901337	0.6731178759024725	0.43476215855167827	0.5847519331087273	0.5489754082912834	0.5319175784423837	0.7254214047443	0.6019373674737931	0.5592169803067959	0.5425451546698217	0.46493884083274944	0.4132756319523008	0.6110773712710954	0.6287582552923393	0.6315418973714864	0.5285529141390308	0.5358011085955358	0.5641108998499236	0.0	0.48509920324980066	0.4163045799713762	0.5543397833492657	0.6042396786663182	0.28494283084010125	0.5836953534527441	0.536411398813503	0.48167938547242817	0.36702321708791963	0.3533734468663471	0.5044668798605118	0.7071420294558844	0.5180081131767887	0.5230884631730409	0.41023272617858364	0.3582647836960619	0.489348040509289	0.5387798847450015	0.41237339070396134	0.37537871774175063	0.4967127977212527	0.0	0.5165471238548035	0.2904849726260555	0.581150659295446	0.5447138287801799	0.0
Trial096	BRAIN_9_NORMAL_Normal SSS.png	0.6484774800542153	0.8316848257692562	0.7388760359611837	0.3941926996062535	0.5743554831389485	0.5700696982552953	0.44756143883124266	0.7766838747457491	0.38045439896855576	0.726188834159496	0.5606678134515211	0.7114156854464099	0.8509797428644726	0.8452316951481845	0.4203932054198086	0.6994822790923882	0.8171964506139575	0.45313719319050794	0.5746468779258626	0.6718617983790676	0.2336846168051327	0.5752935267818463	0.5697784120908191	0.7348931085439119	0.7745281308059374	0.731825349607504	0.6012929661112804	0.5101490768589849	0.6251102618968652	0.6746855440028429	0.8124321211537163	0.5582421157043458	0.615208708892442	0.8938065197360721	0.7528564572146873	0.7972510766173739	0.5718480263537007	0.4518475702418989	0.7238860332313848	0.7010969145597491	0.6016533532458391	0.37324125460936236	0.7152406798694679	0.453178782445829	0.6235366138699259	0.5526049285263027	0.5853521562204153	0.5493741547926053	0.5534601401106414	0.7339726693163235	0.5490996101908109	0.5164356634851042	0.3038341952529176	0.42271846918631595	0.6102031776617634	0.5202939524590403	0.4192898451886809	0.778861280482745	0.49721876375366897	0.604539644975057	0.44504275191806014	0.6060262538330324	0.0
