		Cpilot1	Cpilot2	NMQ_1	NMQ_2	NMQ_3	NMQ_4	NMQ_5	NMQ_6	R01	R02	R03	R04	R05	R06	R07	R08 (1)	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18	R20	R21	R22	R23	R24	R25	R26	R28	R29	R30	R31	C001	C002	C003	C004	C005	C006	C007	C008	C009	C10	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	P22	c023	C024	C025	C026
Trial123	BRAIN_18_PATH_Sag schwannoma.png	0.7148678142817155	0.6355208282543868	0.6445540833992871	0.6956532364529269	0.6607343276272772	0.6680315878830712	0.554063077938082	0.6986867371773583	0.6554540204805754	0.5794446610812358	0.5604011387779596	0.6856196490791469	0.6160597655657689	0.5926441719503819	0.575460454802888	0.6017989102582869	0.8356480095271481	0.6535025384010371	0.6193943024333209	0.7137695275445444	0.5670678915078384	0.7037675358230085	0.6188389073448872	0.6236360113301005	0.5417829714204456	0.5978226149264856	0.572384066836943	0.656494153713868	0.5848075735394276	0.5410484506774362	0.7147915181311391	0.5835053553415888	0.6635768902922058	0.6027167458651321	0.6639437980558496	0.8789035017024742	0.5491535466929441	0.5697746905074416	0.7150033212409272	0.6523197682877337	0.6836240658210946	0.6614674207584907	0.5925169402119074	0.6714173360014929	0.7479020704387472	0.5881514597042873	0.5417343142030449	0.4921657103474738	0.5866850187954287	0.6497517867899677	0.3971385026315658	0.6310926888859578	0.655018205533963	0.6308922524493178	0.7781824066360477	0.661494248355761	0.6113583068307109	0.5529777431188385	0.7180075671036089	0.5976218791796962	0.6124438943443594	0.7664458462660265	0.6892409542846033
Trial129	BRAIN_20_PATH_Empty Sella.png	0.5837202807722202	0.6841045454184593	0.5993143066347144	0.6627046626020239	0.6258890227089187	0.711491721980605	0.7356265924959514	0.696909115433237	0.6321038352664037	0.586348456016052	0.5726428467523924	0.6623147614153682	0.6521065831279439	0.6795711924781966	0.6390893226983116	0.6751252263508458	0.6664257204729165	0.5060340047976392	0.728940650854242	0.6723924702141649	0.6304922783761255	0.6192380276656332	0.5349521588649852	0.5889414688311607	0.5565342935764414	0.6719925905728065	0.5263751497046945	0.6068386810691955	0.6721916577680626	0.6031715028249129	0.6042238035873797	0.5945020101167976	0.6190382739794926	0.620088115598181	0.7602678280252274	0.91975168523942	0.6789789188459585	0.6430118763294629	0.655774957828522	0.5427700607041878	0.620574320801708	0.781868368206832	0.5982580544661997	0.5175201480265119	0.7195480935246065	0.5281886502885045	0.4678434949712741	0.7140305660248153	0.6334998269191385	0.5941390792098353	0.7954366128983473	0.5721431949910207	0.6476169814087966	0.5328669421489889	0.6427441996176914	0.6160033357648026	0.6213112667322814	0.6112549189947903	0.7596911146723042	0.6371092268754733	0.6615622615185468	0.5904739647857414	0.52088648861002
Trial132	BRAIN_21_PATH_Cor met.png	0.7068294745186134	0.6213078104945661	0.6081179011144481	0.5422548440045868	0.7445306518877787	0.6836827026381899	0.5808993048433697	0.5903818026669693	0.5628927511662914	0.743584632663614	0.5039616352129986	0.6145983723683268	0.6970674198105998	0.6246928193831841	0.23404747029401665	0.6605928367614708	0.7356979020857816	0.5927518407345281	0.6521561061813828	0.615845143792314	0.7724229518763264	0.5633770332285586	0.6444976734182393	0.585731061157483	0.6328616821204526	0.672113206459955	0.5726715780613281	0.6696281350494033	0.6846554169178791	0.7894920824185993	0.6342079674206285	0.6512178023027728	0.6391550711957984	0.7437321113403556	0.7041086327265323	0.6584467481124078	0.5131247233622671	0.7036047882354626	0.6991570202638393	0.723841020570052	0.6674438990153969	0.8045283299435436	0.6877181831908596	0.6711464099430381	0.6196489298794935	0.644629502797275	0.6703301424141852	0.6987703774329003	0.5915741462925792	0.5754307553973304	0.010195902104185426	0.5646317641221054	0.5764608085028589	0.6329849719204185	0.6797435402516374	0.6728721154354563	0.5958636542527324	0.6399581532955225	0.6879244390527192	0.7190110209131703	0.6087973153310953	0.8047296356007865	0.5822284237821539
Trial144	BRAIN_25_PATH_Transv sinus meningioma.png	0.5829229505669319	0.7462157919133536	0.6524495612436934	0.5849131100307616	0.826874534494776	0.5600616659958666	0.6086890858132602	0.7232784273530305	0.7166988067223694	0.7177987927984729	0.5377856400734359	0.7316149719535732	0.5949339629944331	0.6835899164671655	0.6646499517645172	0.6534425093434181	0.6665893347108524	0.5181309739689895	0.6562773389731368	0.6639004999126182	0.5850778534005852	0.6894936526808952	0.563934868723501	0.5773183818328936	0.6178401969157136	0.6650404034885684	0.6850620440966344	0.5875684168453434	0.6297139274502627	0.0	0.5320047931599944	0.6198535771440146	0.6831894638246945	0.6186642494075116	0.508422876064687	0.8514652588748995	0.6008150502281869	0.7250847607969273	0.7045262550265875	0.6508926218761792	0.6331244700222003	0.6920283238322392	0.6433817960550696	0.6760891731159839	0.5861282765237882	0.6616141449294906	0.6643604518832169	0.654227942161154	0.6861110462043425	0.5715774795297632	0.5410690207270474	0.6402711375225052	0.5716258469676039	0.574551238854163	0.6934316930477795	0.39531653712142706	0.6276969864942209	0.6756378428994642	0.5987568312910666	0.5947530895161098	0.6499923502872775	0.7363764547080992	0.6311709172681551
Trial150	BRAIN_27_PATH_Sagittal GBM.png	0.6270728200717752	0.6349821537999037	0.623594225678705	0.7291461668026911	0.6307224273703178	0.637984510594643	0.5863082861975677	0.8798493249066549	0.7149515368289241	0.7783867242076342	0.5582420130433401	0.5652707779328433	0.5956087674185968	0.6070957847013377	0.6744956417102731	0.6530144050418772	0.7369914841780695	0.5820356327204957	0.6815799607687302	0.6382759516340644	0.6322876465509729	0.686658297691472	0.6329463457044426	0.6583753195030937	0.5669175209372552	0.7139386669667256	0.5966829027280889	0.6264828511162325	0.522596110903368	0.8222419843947584	0.6175348153333946	0.5923043682601571	0.6483905418195546	0.5953827595731527	0.7038069419446075	0.670825095263513	0.5923531931566767	0.6092348614802735	0.6896319621057099	0.5995980753021403	0.6221260503800218	0.9109909257954771	0.5527640745391568	0.6247737777683187	0.6544716260304047	0.6847142530656013	0.5338068387574072	0.6093566108687448	0.6213397318917342	0.5412657742586653	0.6116147670519805	0.5566290801648539	0.6630197176730425	0.6039388379381868	0.6337257152864944	0.47007948574012254	0.6131362122838941	0.6022886532204429	0.6866795612301878	0.6642158720097812	0.5827102899647274	0.5414218962634759	0.614553306460254
Trial153	BRAIN_28_PATH_Aneurysm.png	0.6419903589126191	0.7385718381615004	0.6695944553608071	0.6625344704436434	0.686147807147724	0.7582553880556351	0.24178981965933372	0.6889590419967887	0.548650853441168	0.6662926815305766	0.6419056320797876	0.6933604680248083	0.6553429090784306	0.6325695017916713	0.712271128626181	0.6151464069744018	0.8104860950488415	0.7149298917483782	0.5922068656087126	0.5713167309975813	0.5711603225633495	0.6872281816686382	0.5923790649214699	0.7452635670083235	0.6442834126050431	0.7631503379109362	0.45852513481353474	0.6544898427235036	0.5873054218963308	0.5546763377912693	0.7170877390915668	0.652503016666547	0.7182485407059365	0.5871208433150055	0.5404123215169021	0.3083360229753321	0.6570832794975321	0.6121230108637638	0.6151776550744291	0.701432976367313	0.584884266890478	0.7750477475105647	0.6687168705983406	0.6574381487550479	0.7265170949537546	0.5437625042596642	0.6060528902928499	0.6496596671200677	0.7161866405352603	0.5169320477388063	0.6317370916349192	0.5518381481099001	0.6547874393743428	0.6142343499479653	0.6702809032025643	0.6140609570517073	0.5208032575398504	0.5345161995121626	0.7519038554044742	0.5739932194301726	0.7971580977438644	0.8068341042663252	0.013107062841580424
Trial156	BRAIN_29_PATH_Chiari.png	0.6279335262142811	0.6661578100766539	0.6642235427508215	0.6978527845042501	0.6396518304824439	0.670012755628357	0.6311701973385206	0.6575808851693145	0.6426514953234072	0.6364842966948655	0.6630867671950472	0.7162916017473593	0.7181159017180654	0.5776627640056539	0.5881048946275707	0.6296370743102556	0.7728120260870843	0.5218457872171054	0.6590283369229416	0.5241088500963025	0.6993217908710913	0.6722881062777007	0.676125961981448	0.6960231667888913	0.6449604204100529	0.6880132649373163	0.5644410397698982	0.5659470046468238	0.6483823317286476	0.7859594644763025	0.6253334763777288	0.6207850048338435	0.5657329493126056	0.751325303755882	0.6226047318825138	0.8799484169417198	0.5960100833451238	0.6443369152077584	0.6466909165433362	0.5304413694872903	0.5486642302559762	0.2587989706260301	0.6155908489850882	0.6507143390244697	0.6883619204075679	0.5903456105801576	0.6107870651315023	0.7413591212086935	0.5112915768202648	0.6653948396663796	0.6308809490204597	0.5469911019426542	0.6195690327623137	0.5119302327108378	0.672402368372299	0.5467619483007577	0.6065921043239286	0.6638974624956507	0.592422905129184	0.5936289845909735	0.5705345990887235	0.725225733726706	1.1456016045494024
Trial171	BRAIN_34_PATH_Colloid and pineal cysts.png	0.5869224484322774	0.7271766984027799	0.6357869582458816	0.6630004623291375	0.6928771010814793	0.7402819600349559	0.5846833385532119	0.6035188177434653	0.6554760375154066	0.7945721927683375	0.6499760137496284	0.7696640713494634	0.6682582989215942	0.623295501464939	0.5216252260978634	0.6804684760852483	0.7077594919696449	0.6525095526192858	0.7454916679205847	0.7372391012403394	0.6116713180558803	0.6786007356734081	0.5418535786083479	0.7627502054571229	0.6621865876932136	0.6830044206679573	0.604955082613452	0.6877692427515775	0.6874596483872618	0.7214880228013223	0.5802908105420018	0.5017449166995156	0.6465546599983754	0.5924537533486552	0.8451990141285166	0.672202061650452	0.643229756229629	0.6062317557270875	0.618913018652618	0.6656721962492123	0.5558365278641404	0.5313908175709541	0.6657162134880054	0.5452205453055999	0.6227125709712991	0.5589548458220991	0.671584657534345	0.6585608065551379	0.5234169167639973	0.7078351812214201	0.5894406107418949	0.6020118821441106	0.5618003446897147	0.7171342329769208	0.6626054314706904	0.8414559118606844	0.7287762141361438	0.5876048385155123	0.4445262716557119	0.7419567051013417	0.6495469468673628	0.8389067377410552	0.7502141825764682
Trial174	BRAIN_35_PATH_SAH.png	0.6559561325954117	0.7787242263884001	0.5582909786073947	0.5925963427642355	0.6850550059145649	0.6770189893720875	0.550478817369648	0.5762560668028118	0.6389101435684277	0.67597711400036	0.5941810236609157	0.691039691184776	0.6177193411370379	0.5879279782723387	0.5487256976635563	0.6053538259659486	0.6711765990256684	0.7136621538760386	0.6940760136598425	0.659616602686895	0.6401933870628056	0.6602679595951423	0.7164339943783843	0.6927145582276932	0.5894666463340464	0.6809038888310733	0.5512779580956422	0.6115363282924304	0.6758104858439777	0.708219456788589	0.6973644570735197	0.4436487254458764	0.662459220090939	0.5822342218241096	0.6433236172781824	0.6332933083551417	0.6461108375350302	0.6078069539136419	0.8370533459799688	0.7052196331790662	0.6140848355574435	0.5578588340950582	0.6855658167888964	0.752698987227898	0.7070818782778091	0.736281258222295	0.5976914850674024	0.6300344683193339	0.6218814511793712	0.6809560287577671	0.5835004262294798	0.714680138739452	0.5586574238782626	0.6741206998437324	0.7265725766511547	0.5902493523361521	0.6012383844782374	0.5133044738020095	0.6269187831982159	0.6086683028203493	0.9410008373465725	0.7476539591774736	0.6392487135166859
Trial186	BRAIN_39_PATH_Thrombosis.png	0.6098571206214422	0.6619383626695262	0.6695329229187461	0.6524212483309452	0.7014176334052067	0.5980544265259031	0.8334618175399355	0.5881518732779538	0.6710533886222452	0.7408246857423445	0.6342482167152499	0.7525980564638325	0.6744982677113058	0.5787848458958256	0.6354685959302907	0.5735046532150321	0.7835321081015126	0.670412874354183	0.6866834923837594	0.6187800160806137	0.6309766255178902	0.7098360619717922	0.5747320865687423	0.7380897728970783	0.6259685912061532	0.7289149846888718	0.6649971792204266	0.6390161246553849	0.5516496420986275	0.6981566684984717	0.519696360095975	0.5662202221035776	0.6486691893089348	0.6339407736845408	0.656070931356051	0.0	0.7089909419546443	0.6349075574703095	0.618882621929412	0.5701633861986147	0.5568260408331083	0.6697426828166629	0.5756401363784921	0.7228032024336665	0.48598627148025325	0.6009739898322934	0.6985337039567902	0.7978927236761815	0.6863405360963348	0.7322421965273332	0.6685121122710284	0.7488610141061073	0.6580401372011261	0.5369801565467757	0.5531634384504128	0.6105287882302819	0.7833746384888116	0.5679832893951964	0.7061892102241505	0.6923492281506198	0.6951768668001717	0.7594034891981002	0.5046708994495337
Trial078	BRAIN_3_NORMAL_Normal 4 vessels.png	0.5175973775381947	0.6551940543224065	0.6844642365498684	0.6214360491993076	0.607624580475763	0.6773194916190203	0.5409189787442991	0.6718456089179852	0.6026836791602205	0.7323050228303496	0.5782023084434335	0.6152478581347729	0.6040871986805624	0.5543055162453505	0.6518058054283739	0.6735235876281579	0.7106886340542453	0.6470401024374602	0.6105786903062965	0.6073802440353119	0.6526338084774486	0.6627072067423678	0.6504434584274192	0.577437671375259	0.6192967086382561	0.6671310234504351	0.6364347554066851	0.6671483336653046	0.5985666908586584	0.6104565106452319	0.7047983355852759	0.6631001861170097	0.6620757112853252	0.649762179810125	0.7118875017559242	0.024137164533842414	0.5683815339910648	0.6266589091688137	0.7426982225548908	0.6056048658265506	0.5225370981004173	0.6553498346539762	0.639616529787677	0.6540439879357302	0.6690868052157952	0.6865021232294503	0.6107160788916769	0.7565711601845201	0.5940068228926046	0.6580312972722626	0.7842156869311235	0.5926139019966778	0.6480603341497897	0.6926986482405606	0.602834086989214	0.6551727402762463	0.6243981202365106	0.6572351447757384	0.6395918730657593	0.6119622131258028	0.18703432851716997	0.6053338140335238	0.676719518470965
Trial081	BRAIN_4_NORMAL_Normal Coronal T2.png	0.5963074131268155	0.724062748645524	0.6937133522812423	0.6610393639990333	0.5544563125973238	0.6792850618335199	0.6145135254017791	0.6007432404801832	0.6017575686755341	0.648754281840572	0.585722591954523	0.6713841007721131	0.6591600359782135	0.5717079393727303	0.6443147081000324	0.6891219120515476	0.7679330427344118	0.6317471140688491	0.6601162417491762	0.6838233137485047	0.5454348455279745	0.6787794085228956	0.6690700323013766	0.6923443917192651	0.5897650733482224	0.6154755596836661	0.6429079628133835	0.6376375140559774	0.6637914716401194	0.5273462275747921	0.5168583137961099	0.5509211759804461	0.558993632668903	0.7091615882157397	0.6285949133454932	0.9563265422624457	0.5752121059187315	0.6523954756259783	0.6443138452670647	0.6081838146899522	0.5339227912309226	0.6998057187037625	0.6285561702167579	0.6211710199495826	0.6113718050489545	0.5173304517499581	0.565403750928694	0.833242573869281	0.49864646639605525	0.6618173704746941	0.6750962757079816	0.5654171648586309	0.6390319868255903	0.5348805909761356	0.5914500528451507	0.7158868148181101	0.5618950998056843	0.554747235349181	0.7392443022157058	0.6293238848416952	0.5342426625637303	0.6291818754513857	0.6937941626201413
Trial096	BRAIN_9_NORMAL_Normal SSS.png	0.6192946181152182	0.5203584458345504	0.7209737852049181	0.714790441984799	0.5878187851362761	0.642738704508353	0.665506743404525	0.6650644193106349	0.5532239199353547	0.6526166523585063	0.6894749176944587	0.7436025397476749	0.6197965262112902	0.5940205189653439	0.5959991611432824	0.5750388329524357	0.7868515866554072	0.5047535134369235	0.7241984367576373	0.5757325207322942	0.6648229475729796	0.6881170471085256	0.6683956227804352	0.7297223781789836	0.6946332601567227	0.7421123505346904	0.6322317118539033	0.6557121151144641	0.6095962048971673	0.7286985432523678	0.6992938384530368	0.7050646281232015	0.6538818322095837	0.6693169136804706	0.6529987402412568	0.7167158064993145	0.5320714807749621	0.5774313966023062	0.6414201739923803	0.5885502837477047	0.6216241110013306	0.5403766829905182	0.5646151587724848	0.6664273046321544	0.6915278824528417	0.6442340341617782	0.6240471991372474	0.6790714266805612	0.6180440151621637	0.7489236849267465	0.6369639469531847	0.5428104961791973	0.5678343020902288	0.6906834113830811	0.6590772293618634	0.5913527009660126	0.6427358882141398	0.7323743671199879	0.7831349396080283	0.6745749677079543	0.7388127248608534	0.806474365041787	0.6533925821019508
