		Cpilot1	Cpilot2	NMQ_1	NMQ_2	NMQ_3	NMQ_4	NMQ_5	NMQ_6	R01	R02	R03	R04	R05	R06	R07	R08 (1)	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18	R20	R21	R22	R23	R24	R25	R26	R28	R29	R30	R31	C001	C002	C003	C004	C005	C006	C007	C008	C009	C10	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	P22	c023	C024	C025	C026
Trial123	BRAIN_18_PATH_Sag schwannoma.png	1.0369571070126526	0.8777431174619656	0.8728473687598328	0.8459238961965938	1.0159134554936315	0.8116912478357153	0.7118186139158799	0.5418899875296307	0.7607924936328613	0.8761016762704378	0.6651722355800863	0.8234479407700299	0.8518513073740192	0.836359495870006	0.9271684697576134	0.8866517397095313	0.5762476657718344	0.7976996282101199	0.8723751319021438	0.8634866862989587	0.9163419019626061	1.0611102346890202	0.6773618602093407	0.832594761408958	0.7266711838421364	0.7068636047574051	0.7418752459465516	0.9174576852770511	0.8492402268450844	0.0	0.8511827951556835	0.8657726437315086	0.6736595862987509	0.827478831160411	0.6836658626930041	1.0269864814122185	0.8471085923357036	0.7263727998726779	1.0594364802489378	0.7535200594578787	0.8916929379787506	0.8956040225547642	0.8173083790327241	0.8268101275962222	0.9669026856020367	0.35026546329150043	0.7666994169037623	1.038635713708991	0.7882356316778162	0.9886767833813261	0.0	0.8286346218938698	0.951963217397018	0.6987359129928404	0.9331821414967126	0.7857535276480997	0.48022138077428783	0.8858629894751098	0.9363944993556449	0.6951390729906108	0.7806797552738131	0.9391226721017576	0.470343645587233
Trial129	BRAIN_20_PATH_Empty Sella.png	0.8305531872031686	0.8470958123258168	0.7183377267716834	0.7992714150173388	0.909223017318611	0.9294233475162474	0.8868676432058666	0.8894059978686489	0.9492777469127668	0.9125349470821966	0.7117499703666307	0.8653916134370615	0.7318335983379535	0.6795734203950682	0.8076068346591955	0.8924064953713109	0.536024740651871	0.9534019931165867	0.8619817185654556	0.910134683332811	0.887612205269779	0.7836146097390013	1.103196575685469	0.797658248695345	0.8399675505603524	0.7374177179185422	0.5621998360812801	0.8071360260900805	1.0200883562760543	0.396232021631912	0.7608092414921473	0.8074889733044723	0.888401149602674	0.7601129828956481	0.8837968428972983	0.0	0.868674994185136	0.7902990964911266	0.9656921577447484	0.7988266794671355	0.7999855071536619	0.610372885369185	0.6507291032838398	0.8307668169119455	1.1807138582408618	0.6432616975257678	0.5948814654972437	0.7362241417144211	0.8160555692127334	0.8054358765839033	0.7830199956589319	0.7071695673008666	0.8586506641696552	0.6776852784560597	0.8587001634992151	0.8288009520376863	0.8983932011086336	0.7790885989056194	0.8423477254644804	1.029659302249157	0.8584925350480098	0.6286349950317526	0.5261399625595125
Trial132	BRAIN_21_PATH_Cor met.png	0.9444272280371583	0.8953556822309294	0.7690376325798786	0.7960571053935204	0.8286079410348609	0.756481403857688	0.8279411086376688	0.7805087648180711	0.8309232794419279	0.8903170273288328	0.5750549014432937	0.9216258268311037	0.7248082364193033	0.8095435618906397	0.9277596335884786	0.8587326501090868	0.689723415185037	0.729759221543435	0.7363477083234133	0.6214954649416382	0.6322294181709643	0.9045384592092496	0.7373912018366747	0.819183467710455	0.8295178766039755	0.689412537866549	0.6631283204032156	0.9558341765647159	0.8701657659708153	0.0	0.7797718615170901	0.6834598880904038	0.5914905917394685	0.8278232140868118	1.111350989978347	1.0197157160536758	0.8083943009758675	0.6121641634818871	0.7508115903748737	0.8571931085407114	0.9070571887782967	0.6684771991978529	0.939405214016337	0.4920183268052608	0.8598667174767627	0.3972829720339336	0.9584759149861936	0.7754214732636565	0.8178927324938177	0.8126158549268214	0.0	0.8129723628983347	0.7056455807890688	0.7707088157295073	0.8929260862723735	0.823878748415248	0.9271953866047873	0.918387269427634	1.02387408206021	0.8190743109412494	0.7593532325788623	0.9266202846556969	0.7247826772056237
Trial144	BRAIN_25_PATH_Transv sinus meningioma.png	0.8595227106452337	0.7552239408885898	0.6333962436868512	0.8647659506181481	0.8494430332002365	0.9610909319235039	0.8046876469775128	0.7794706653580665	0.8574260486656372	0.798730022818764	0.7727265200728083	0.7545278074215455	0.8875680783822513	0.6884655966780331	0.8314210933677987	0.891231437290306	0.7223033066531961	0.716940184245125	0.919515631081521	0.713797884445106	0.8172302943479236	0.7317165190951301	0.7196652615503161	0.7721330046215041	0.740621441536286	0.8666973740592134	0.7631771930164103	0.7278885583082841	0.961460843239126	0.0	0.7153411511854177	0.9716336432842013	1.003761601173672	0.8626304914679708	0.7386247042259845	0.597122942342167	0.8928845850487057	0.5257864825352556	1.2726277570824638	0.6883294885827638	0.8779279713070886	0.7231319582365077	0.8327709694293893	0.892667189552553	0.8854304540138165	0.20114284586312187	0.7975626023729936	0.7334591068072126	0.783335097617151	0.8284090667273917	0.0	0.9616401440487835	0.8039910397496028	0.937366903650331	0.7556998494688819	0.8894037108664768	0.8307863770672512	0.7821033393065061	0.7964930276188144	0.7352516656899122	0.43878029551876707	0.8983164095777971	0.7877710571566962
Trial150	BRAIN_27_PATH_Sagittal GBM.png	0.8830878852570945	0.8900072536364702	0.9574618744281753	0.7746955545027815	0.9395412670402967	0.8055516625570835	0.8850718448491958	0.7872094487849253	0.8407295225365594	0.8776976328637242	0.7035194166514905	0.9193382449195744	0.6270251327918485	0.7032184543961524	0.6786552892673204	0.8506370233653273	0.9160616701037466	0.7592141457647974	0.8749060472668528	0.7001269879190597	0.5676470518057948	0.8266521455906137	0.8105123480335419	0.9262255989707572	0.9952325833202534	0.8240719921094082	0.8407412632906693	0.7966126028008478	0.7648713926352969	0.0	0.7551061130701943	0.8340248891092353	0.8189613930097907	0.7941016758649055	0.8281557401915884	0.7121136759810064	0.7240081685646298	0.5467982220602722	0.7275120133202354	0.4310256632782267	0.9351204182059009	0.702123228163593	0.7421749741558251	0.8260793170471645	0.8867029416355493	0.706350436470706	0.7850681558314517	0.8705890783261754	0.8396031038141506	1.0639290551798992	0.944017172340514	0.7880872191596943	0.8757277878257841	0.9313403165891075	0.6881772337577653	0.7469815966583273	0.7841554070247424	0.8029846851232574	1.0442755226471676	0.8024454127619735	0.6909030632867609	0.752784031221017	0.5711789381530422
Trial153	BRAIN_28_PATH_Aneurysm.png	1.00862215411236	0.8140879552883034	0.8374953838700269	0.9150507888699256	0.6396339804496517	0.9615929394594466	0.6314397366580787	0.0	0.6165775228678056	0.8597479815627374	0.7921047138396807	0.9117269431447944	0.9113154707400132	0.870982722426673	0.9351010311467557	0.7418188245892118	0.6936514067347654	0.7272583686753753	0.9297924614233462	0.7132259585837795	0.26577906903878823	1.0928297129074582	0.7768415280740741	0.5639054947692196	0.7764741516463894	1.0118916596078207	0.5656012794718352	0.3179799536116722	0.7136325053062296	0.7990207667297898	0.7729823398768573	0.7469381608226717	0.9319501104947117	0.6740878149345454	0.5483246707809062	0.0	0.851242907735686	0.803315936981083	0.9060341382071782	0.8591199271757458	0.5759254036985959	0.8211962724426989	0.8896853105366861	0.877023042627112	0.7397170382747167	0.7180322045048865	0.7942038898379936	0.6454524980867503	0.7291996724239428	0.6362472228866715	0.904244577496734	0.8472359369538602	0.7991823591001395	1.0085374087141372	0.7648963932149603	0.8444060200053536	0.5804467789356377	0.8185877733378161	0.8793546907476939	0.7943742511362953	0.6802673080101737	0.8291742489039877	0.0
Trial156	BRAIN_29_PATH_Chiari.png	0.8533021030732575	0.7843182256393001	0.7822560610512158	0.6357376333753819	0.49978879587801267	0.6473375529005275	0.9075893180906461	0.8758149871405815	0.8311438452506823	1.0741194158187777	0.7388231822400373	1.0399218941729123	0.709905280961989	0.6799573708904958	0.6507713802254816	0.7558787629031917	0.6491946770600756	0.8176501012317018	0.9054126588446411	0.7268236384681842	0.8202222507885565	0.961639605532294	0.8423989508479145	0.8406747583680033	0.7259819727483695	0.7945802099323822	0.8205977117064563	0.8106800414600286	0.6936564000168867	0.0	0.7554673615027383	0.8630615072919401	0.7855571755396602	0.86161563777897	0.6972123897371125	0.0	0.5952445741552744	0.9487244086996575	0.7772297440143106	0.8852800869627327	1.101769789712631	0.7387304139388066	0.8626215128156492	0.8655215039456561	1.023323354895381	0.6371649719372667	0.7223993638440155	0.7420495095803457	0.869792309659023	1.024798523842884	0.8452475347142925	0.7656255647548613	0.7815089893864315	0.7792084712071495	0.7947927599991786	0.7851952708573349	0.8227960311169058	0.7599172599789389	0.8404242468641069	0.5430496711241712	0.8001174277696942	0.734691171585105	1.2551054860741606
Trial171	BRAIN_34_PATH_Colloid and pineal cysts.png	0.962484876928795	0.8982931816396763	1.0050585624118087	0.8391673724127402	0.891481660835561	0.8743121200886417	0.9113991573694564	0.36424704635200716	0.31213838600534594	0.7238508205303433	0.7835640204363923	1.0423885892298004	0.5976548761876447	0.6229982660006042	1.0035999577531864	0.702174879199548	0.7679811145627462	0.8706857096266865	0.8924051844070305	0.8819249912303804	0.7619696009145315	0.6195586327422118	0.855254648760059	0.6252277644448493	0.5432726882070907	0.719681673553456	0.6455471734289673	1.0667978143176815	0.8387731396213736	0.7806641168563493	0.576015730471617	0.8633651329579217	0.6397625081399858	0.756693076301391	0.8785197916203621	0.0	0.8244281683424768	0.837570332713072	0.9012347237387701	0.7424659846357217	0.942367900422848	1.0005479478766015	0.8221205788164279	0.9663575575820662	0.47775669931134646	0.9218836734446217	0.8492857059111061	0.8915266128154358	0.7046136038942102	0.900583659035648	0.8680107153125232	0.970927716965186	0.795650544153896	0.8982572307759857	0.6771994267680695	1.082059745896943	0.6824083957559047	0.5999033863035517	0.9172009960947438	0.960923267154319	0.7446721256537786	0.7637237223923726	0.6057605989827608
Trial174	BRAIN_35_PATH_SAH.png	0.7671699954214569	0.8607118309097181	0.7234040722656591	0.5152106230051293	1.0392679015426967	0.9358398914109075	0.4426583981312995	0.0	0.8520306262852938	0.8183461135148298	0.7564025876434071	0.863847950899008	0.7958954325402327	0.7941459999518108	0.785184169152616	0.8353080876018073	0.6285871759454636	0.9333132897008294	0.8773491275685913	0.8238048721919012	0.8131802028998145	1.016524659458212	0.6647273061748089	0.9242805266490296	0.7511065495965996	0.9461272348022399	0.8843741673477649	0.8703000950562574	0.7587815796076014	0.5730304302655359	0.7696154630529195	0.7539727303088454	1.1331875516247534	0.8434921592176706	0.718914573479106	0.9184557342486431	0.8993784608188393	0.8133247096641856	0.9958721996527566	0.6273680387712015	0.9159495454694014	0.7198734158739158	0.7286947728309779	0.8839084281786194	0.8830594880135268	0.6290373908664922	1.028607376464009	0.5147975508582742	0.6036417345892201	0.8639408535149217	1.1095488707754024	0.5996434561902262	0.6758222651282981	0.8132916630756449	0.7892154785789238	0.7259443303285352	0.7411725189019426	1.0130046810785693	1.1334756972756332	0.9194909073249511	0.940147698196771	1.0197598457076842	0.8581228393117966
Trial186	BRAIN_39_PATH_Thrombosis.png	0.6822574851685199	0.918733543981105	0.9081767933070444	0.8729098172301321	0.8725876354810088	0.7725930190664112	0.9286440114620049	0.8361750692406196	0.6892282540414291	1.0458565300277451	0.8275853059428011	1.0123837118920196	0.7145038840195351	0.7828342219317251	0.7826877241765539	0.860065249432217	0.6259801093411771	0.8732428001857846	0.8766590099136291	0.5541786398332733	0.827688454782111	0.8906067792211873	0.6574245624189381	0.7296711627890095	0.5923901492756902	0.913273407217499	0.5974901478966885	0.9052368468792918	0.8012638336477726	0.3428845251438131	0.8328542852907762	0.887117315745795	0.8714702322722607	0.7372143232129535	0.8471524107951672	0.0	1.037501050910459	0.82412707799534	0.8329559921182716	0.6632652398473615	0.5918082945270885	0.8258089665111553	0.7776503708263137	0.9241241749087743	0.9801491483554584	0.8273916254821637	0.7921353819500558	0.8612436610047666	0.8360772860694331	0.8085482077560737	0.0	0.6554770927530946	0.7461454640258707	0.8848567017767375	0.9351058432114916	0.8752814060971195	0.9307046018501853	0.40180495794881543	0.9163543365417166	0.8048864840363915	0.777036708196794	0.841046479372878	0.6276302327497061
Trial078	BRAIN_3_NORMAL_Normal 4 vessels.png	0.8272541226600922	0.8328797624054708	0.894951192244651	0.6051603101315872	0.7070689186670184	0.8589202225759632	0.4299318565503734	0.8307896810808454	0.7436159223216747	0.8707627353682094	0.6745036190474172	0.9125170281665611	0.7663553076662268	0.8954473586074518	0.7749959841379799	0.8799533785952901	0.8701326380118874	0.8261572956285066	0.7396053150536736	0.7329672676950584	0.8592457715123598	0.7444155492024829	0.8382510317865597	0.8262208847804763	0.9007124330368679	0.7474986541146069	0.8341286698618663	1.0273987873637127	0.8344862272602634	0.7270551979881482	0.5327599353719042	0.589346613314837	0.9020726196032742	0.7276196192088478	0.973185621303729	1.2341601952566918	0.8283408891365402	0.873533165313608	0.6574278761393207	0.8809713534706133	0.4751330160024647	0.8031152203528404	0.9606634274664121	0.7728314259511405	0.8353586834886739	0.729980355729605	0.7550310722547546	0.7271609884992947	0.9450934208305204	0.7879685063228467	1.0200468037259467	0.7624349481464515	0.9029363204269275	0.8474840698061888	0.8510433127184869	0.7739151801257507	0.8918815417924175	0.9345860209685273	1.0939351286045829	0.8518839046471444	0.9938595603123729	0.9100172104312182	1.0234258821088413
Trial081	BRAIN_4_NORMAL_Normal Coronal T2.png	1.0365324568589767	0.9329887931406159	0.9193916652683785	0.6143511023941357	0.7074097328570552	0.8675717979042015	0.7941267226921899	0.6715156719851278	0.9490007457255143	0.8993156246143317	0.7363562357179566	0.6926373419056768	0.9998159609675735	0.8262937512926268	0.5395032514665643	0.8759714706491212	0.8602785523524209	0.7319501554957687	0.7548583462330255	0.5929169130220111	0.6821797150421054	0.8545138448359183	0.8447327244247094	0.9080871388946242	0.7931213822985184	0.8746490997927596	0.7259366432453564	0.7324997727377144	0.849932115945128	0.8343904438197212	0.8258773476323641	0.6865702696623112	0.8388244141352167	0.9129470097835162	0.68087654849667	0.7863511807498609	0.8019231145425133	0.5911506782618181	0.8476400617888876	0.8628889296267787	0.5544989060181014	0.7947397606145488	0.9672056247295355	0.8647114112313673	0.7345075822754585	0.6713910805679265	0.7328821680271809	0.8958965940895919	0.7161928816235605	0.768213010750906	0.7392027564876572	0.5385199246882265	0.903258605887716	0.6954271470478037	0.8629722013715609	0.8530622330390051	0.7107654323790812	0.5369357354483599	0.9624261499689101	0.7905329074271763	0.7770434251150343	0.8968488733854683	0.6826311426672169
Trial096	BRAIN_9_NORMAL_Normal SSS.png	0.8746149817142737	0.800844914796269	0.7955108281683748	0.2708474206456155	0.908490313528783	0.6875299554937172	0.8101713388286648	0.7433635165219171	0.6254352974291396	0.7731623326737307	0.791204453660838	0.791918018351933	0.8710732371398897	0.9077624986668643	0.6854247135186059	0.7783558688575403	0.7566080858104047	0.6805922655582725	0.8232580472089859	0.7763729917077987	0.6479159658138742	0.9012882032559568	0.7165960033784116	0.6878271173612035	0.7712845106133612	0.8747210568951235	0.8262080322309843	0.8551236155765667	0.8133537422135875	0.9019158455359946	0.7635120991388403	0.7601706268420622	0.8620019767146598	0.7303339579800222	0.421770023444961	0.6553554737043022	0.9157163841548551	0.754864989570157	0.9816648112564165	0.9499823280008876	0.9245541596703676	0.8845332892142977	0.9001358680174627	0.9594992690906439	0.8593484489151942	0.8235164514901951	0.7285351285466121	0.5381808003379062	0.7580807110932126	0.9978000414904306	0.9600862392502731	0.7410253981359868	0.7268142256808932	0.8653117639556388	0.9452595027078828	0.7201794185100647	0.7679805749731359	0.8874648347924531	1.0080231708538412	0.921892700892106	0.8830325669803404	0.8183570532407771	1.0748625208580433
